[2020.06.02 15:52:19] | INFO  | [Node2D.gd] [_ready()] >> 1 animal born
[2020.06.02 15:54:57] | INFO  | [Node2D.gd] [_ready()] >> 203 animal born

[2020.06.02 15:54:58] | INFO  | [Node2D.gd] [_ready()] >> 144 animal dead

[2020.06.02 15:54:58] | INFO  | [Node2D.gd] [_ready()] >> 204 animal born

[2020.06.02 15:54:58] | INFO  | [Node2D.gd] [_ready()] >> 205 animal born

[2020.06.02 15:55:00] | INFO  | [Node2D.gd] [_ready()] >> 206 animal born

[2020.06.02 15:55:01] | INFO  | [Node2D.gd] [_ready()] >> 149 animal dead

[2020.06.02 15:55:01] | INFO  | [Node2D.gd] [_ready()] >> 207 animal born

[2020.06.02 15:55:02] | INFO  | [Node2D.gd] [_ready()] >> 208 animal born

[2020.06.02 15:55:02] | INFO  | [Node2D.gd] [_ready()] >> 209 animal born

[2020.06.02 15:55:02] | INFO  | [Node2D.gd] [_ready()] >> 151 animal dead

[2020.06.02 15:55:02] | INFO  | [Node2D.gd] [_ready()] >> 152 animal dead

[2020.06.02 15:55:03] | INFO  | [Node2D.gd] [_ready()] >> 153 animal dead

[2020.06.02 15:55:03] | INFO  | [Node2D.gd] [_ready()] >> 154 animal dead

[2020.06.02 15:55:04] | INFO  | [Node2D.gd] [_ready()] >> 210 animal born

[2020.06.02 15:55:04] | INFO  | [Node2D.gd] [_ready()] >> 211 animal born

[2020.06.02 15:55:05] | INFO  | [Node2D.gd] [_ready()] >> 212 animal born

[2020.06.02 15:55:05] | INFO  | [Node2D.gd] [_ready()] >> 213 animal born

[2020.06.02 15:55:05] | INFO  | [Node2D.gd] [_ready()] >> 214 animal born

[2020.06.02 15:55:05] | INFO  | [Node2D.gd] [_ready()] >> 215 animal born

[2020.06.02 15:55:07] | INFO  | [Node2D.gd] [_ready()] >> 156 animal dead

[2020.06.02 15:55:07] | INFO  | [Node2D.gd] [_ready()] >> 157 animal dead

[2020.06.02 15:55:08] | INFO  | [Node2D.gd] [_ready()] >> 158 animal dead

[2020.06.02 15:55:09] | INFO  | [Node2D.gd] [_ready()] >> 159 animal dead

[2020.06.02 15:55:09] | INFO  | [Node2D.gd] [_ready()] >> 216 animal born

[2020.06.02 15:55:09] | INFO  | [Node2D.gd] [_ready()] >> 217 animal born

[2020.06.02 15:55:11] | INFO  | [Node2D.gd] [_ready()] >> 218 animal born

[2020.06.02 15:55:11] | INFO  | [Node2D.gd] [_ready()] >> 219 animal born

[2020.06.02 15:55:12] | INFO  | [Node2D.gd] [_ready()] >> 162 animal dead

[2020.06.02 15:55:12] | INFO  | [Node2D.gd] [_ready()] >> 220 animal born

[2020.06.02 15:55:13] | INFO  | [Node2D.gd] [_ready()] >> 221 animal born

[2020.06.02 15:55:13] | INFO  | [Node2D.gd] [_ready()] >> 222 animal born

[2020.06.02 15:55:14] | INFO  | [Node2D.gd] [_ready()] >> 223 animal born

[2020.06.02 15:55:15] | INFO  | [Node2D.gd] [_ready()] >> 224 animal born

[2020.06.02 15:55:15] | INFO  | [Node2D.gd] [_ready()] >> 164 animal dead

[2020.06.02 15:55:15] | INFO  | [Node2D.gd] [_ready()] >> 225 animal born

[2020.06.02 15:55:15] | INFO  | [Node2D.gd] [_ready()] >> 165 animal dead

[2020.06.02 15:55:15] | INFO  | [Node2D.gd] [_ready()] >> 166 animal dead

[2020.06.02 15:55:16] | INFO  | [Node2D.gd] [_ready()] >> 226 animal born

[2020.06.02 15:55:16] | INFO  | [Node2D.gd] [_ready()] >> 167 animal dead

[2020.06.02 15:55:17] | INFO  | [Node2D.gd] [_ready()] >> 168 animal dead

[2020.06.02 15:55:17] | INFO  | [Node2D.gd] [_ready()] >> 227 animal born

[2020.06.02 15:55:17] | INFO  | [Node2D.gd] [_ready()] >> 228 animal born

[2020.06.02 15:55:18] | INFO  | [Node2D.gd] [_ready()] >> 229 animal born

[2020.06.02 15:55:19] | INFO  | [Node2D.gd] [_ready()] >> 230 animal born

[2020.06.02 15:55:21] | INFO  | [Node2D.gd] [_ready()] >> 231 animal born

[2020.06.02 15:55:21] | INFO  | [Node2D.gd] [_ready()] >> 169 animal dead

[2020.06.02 15:55:22] | INFO  | [Node2D.gd] [_ready()] >> 170 animal dead

[2020.06.02 15:55:22] | INFO  | [Node2D.gd] [_ready()] >> 171 animal dead

[2020.06.02 15:55:22] | INFO  | [Node2D.gd] [_ready()] >> 173 animal dead

[2020.06.02 15:55:23] | INFO  | [Node2D.gd] [_ready()] >> 175 animal dead

[2020.06.02 15:55:23] | INFO  | [Node2D.gd] [_ready()] >> 232 animal born

[2020.06.02 15:55:24] | INFO  | [Node2D.gd] [_ready()] >> 233 animal born

[2020.06.02 15:55:24] | INFO  | [Node2D.gd] [_ready()] >> 234 animal born

[2020.06.02 15:55:25] | INFO  | [Node2D.gd] [_ready()] >> 235 animal born

[2020.06.02 15:55:25] | INFO  | [Node2D.gd] [_ready()] >> 236 animal born

[2020.06.02 15:55:25] | INFO  | [Node2D.gd] [_ready()] >> 237 animal born

[2020.06.02 15:55:25] | INFO  | [Node2D.gd] [_ready()] >> 177 animal dead

[2020.06.02 15:55:26] | INFO  | [Node2D.gd] [_ready()] >> 178 animal dead

[2020.06.02 15:55:27] | INFO  | [Node2D.gd] [_ready()] >> 238 animal born

[2020.06.02 15:55:28] | INFO  | [Node2D.gd] [_ready()] >> 179 animal dead

[2020.06.02 15:55:28] | INFO  | [Node2D.gd] [_ready()] >> 180 animal dead

[2020.06.02 15:55:28] | INFO  | [Node2D.gd] [_ready()] >> 239 animal born

[2020.06.02 15:55:28] | INFO  | [Node2D.gd] [_ready()] >> 181 animal dead

[2020.06.02 15:55:28] | INFO  | [Node2D.gd] [_ready()] >> 182 animal dead

[2020.06.02 15:55:28] | INFO  | [Node2D.gd] [_ready()] >> 240 animal born

[2020.06.02 15:55:29] | INFO  | [Node2D.gd] [_ready()] >> 241 animal born

[2020.06.02 15:55:29] | INFO  | [Node2D.gd] [_ready()] >> 183 animal dead

[2020.06.02 15:55:29] | INFO  | [Node2D.gd] [_ready()] >> 242 animal born

[2020.06.02 15:55:29] | INFO  | [Node2D.gd] [_ready()] >> 243 animal born

[2020.06.02 15:55:30] | INFO  | [Node2D.gd] [_ready()] >> 184 animal dead

[2020.06.02 15:55:31] | INFO  | [Node2D.gd] [_ready()] >> 186 animal dead

[2020.06.02 15:55:31] | INFO  | [Node2D.gd] [_ready()] >> 187 animal dead

[2020.06.02 15:55:33] | INFO  | [Node2D.gd] [_ready()] >> 244 animal born

[2020.06.02 15:55:33] | INFO  | [Node2D.gd] [_ready()] >> 188 animal dead

[2020.06.02 15:55:33] | INFO  | [Node2D.gd] [_ready()] >> 245 animal born

[2020.06.02 15:55:35] | INFO  | [Node2D.gd] [_ready()] >> 246 animal born

[2020.06.02 15:55:37] | INFO  | [Node2D.gd] [_ready()] >> 247 animal born

[2020.06.02 15:55:37] | INFO  | [Node2D.gd] [_ready()] >> 248 animal born

[2020.06.02 15:55:37] | INFO  | [Node2D.gd] [_ready()] >> 249 animal born

[2020.06.02 15:55:38] | INFO  | [Node2D.gd] [_ready()] >> 250 animal born

[2020.06.02 15:55:38] | INFO  | [Node2D.gd] [_ready()] >> 251 animal born

[2020.06.02 15:55:39] | INFO  | [Node2D.gd] [_ready()] >> 193 animal dead

[2020.06.02 15:55:39] | INFO  | [Node2D.gd] [_ready()] >> 252 animal born

[2020.06.02 15:55:39] | INFO  | [Node2D.gd] [_ready()] >> 253 animal born

[2020.06.02 15:55:40] | INFO  | [Node2D.gd] [_ready()] >> 194 animal dead

[2020.06.02 15:55:40] | INFO  | [Node2D.gd] [_ready()] >> 195 animal dead

[2020.06.02 15:55:40] | INFO  | [Node2D.gd] [_ready()] >> 196 animal dead

[2020.06.02 15:55:40] | INFO  | [Node2D.gd] [_ready()] >> 254 animal born

[2020.06.02 15:55:41] | INFO  | [Node2D.gd] [_ready()] >> 255 animal born

[2020.06.02 15:55:43] | INFO  | [Node2D.gd] [_ready()] >> 256 animal born

[2020.06.02 15:55:44] | INFO  | [Node2D.gd] [_ready()] >> 257 animal born

[2020.06.02 15:55:44] | INFO  | [Node2D.gd] [_ready()] >> 200 animal dead

[2020.06.02 15:55:44] | INFO  | [Node2D.gd] [_ready()] >> 258 animal born

[2020.06.02 15:55:45] | INFO  | [Node2D.gd] [_ready()] >> 259 animal born

[2020.06.02 15:55:45] | INFO  | [Node2D.gd] [_ready()] >> 260 animal born

[2020.06.02 15:55:46] | INFO  | [Node2D.gd] [_ready()] >> 201 animal dead

[2020.06.02 15:55:47] | INFO  | [Node2D.gd] [_ready()] >> 202 animal dead

[2020.06.02 15:55:47] | INFO  | [Node2D.gd] [_ready()] >> 261 animal born

[2020.06.02 15:55:47] | INFO  | [Node2D.gd] [_ready()] >> 203 animal dead

[2020.06.02 15:55:48] | INFO  | [Node2D.gd] [_ready()] >> 262 animal born

[2020.06.02 15:55:48] | INFO  | [Node2D.gd] [_ready()] >> 263 animal born

[2020.06.02 15:55:48] | INFO  | [Node2D.gd] [_ready()] >> 205 animal dead

[2020.06.02 15:55:48] | INFO  | [Node2D.gd] [_ready()] >> 264 animal born

[2020.06.02 15:55:49] | INFO  | [Node2D.gd] [_ready()] >> 265 animal born

[2020.06.02 15:55:50] | INFO  | [Node2D.gd] [_ready()] >> 206 animal dead

[2020.06.02 15:55:50] | INFO  | [Node2D.gd] [_ready()] >> 266 animal born

[2020.06.02 15:55:51] | INFO  | [Node2D.gd] [_ready()] >> 267 animal born

[2020.06.02 15:55:51] | INFO  | [Node2D.gd] [_ready()] >> 207 animal dead

[2020.06.02 15:55:52] | INFO  | [Node2D.gd] [_ready()] >> 209 animal dead

[2020.06.02 15:55:52] | INFO  | [Node2D.gd] [_ready()] >> 268 animal born

[2020.06.02 15:55:52] | INFO  | [Node2D.gd] [_ready()] >> 269 animal born

[2020.06.02 15:55:53] | INFO  | [Node2D.gd] [_ready()] >> 270 animal born

[2020.06.02 15:55:54] | INFO  | [Node2D.gd] [_ready()] >> 210 animal dead

[2020.06.02 15:55:55] | INFO  | [Node2D.gd] [_ready()] >> 212 animal dead

[2020.06.02 15:55:55] | INFO  | [Node2D.gd] [_ready()] >> 214 animal dead

[2020.06.02 15:55:55] | INFO  | [Node2D.gd] [_ready()] >> 215 animal dead

[2020.06.02 15:55:55] | INFO  | [Node2D.gd] [_ready()] >> 271 animal born

[2020.06.02 15:55:57] | INFO  | [Node2D.gd] [_ready()] >> 272 animal born

[2020.06.02 15:55:57] | INFO  | [Node2D.gd] [_ready()] >> 273 animal born

[2020.06.02 15:55:58] | INFO  | [Node2D.gd] [_ready()] >> 274 animal born

[2020.06.02 15:55:59] | INFO  | [Node2D.gd] [_ready()] >> 275 animal born

[2020.06.02 15:55:59] | INFO  | [Node2D.gd] [_ready()] >> 216 animal dead

[2020.06.02 15:55:59] | INFO  | [Node2D.gd] [_ready()] >> 276 animal born

[2020.06.02 15:55:59] | INFO  | [Node2D.gd] [_ready()] >> 217 animal dead

[2020.06.02 15:55:59] | INFO  | [Node2D.gd] [_ready()] >> 277 animal born

[2020.06.02 15:56:00] | INFO  | [Node2D.gd] [_ready()] >> 278 animal born

[2020.06.02 15:56:00] | INFO  | [Node2D.gd] [_ready()] >> 279 animal born

[2020.06.02 15:56:00] | INFO  | [Node2D.gd] [_ready()] >> 280 animal born

[2020.06.02 15:56:01] | INFO  | [Node2D.gd] [_ready()] >> 218 animal dead

[2020.06.02 15:56:01] | INFO  | [Node2D.gd] [_ready()] >> 219 animal dead

[2020.06.02 15:56:01] | INFO  | [Node2D.gd] [_ready()] >> 281 animal born

[2020.06.02 15:56:02] | INFO  | [Node2D.gd] [_ready()] >> 220 animal dead

[2020.06.02 15:56:03] | INFO  | [Node2D.gd] [_ready()] >> 221 animal dead

[2020.06.02 15:56:03] | INFO  | [Node2D.gd] [_ready()] >> 222 animal dead

[2020.06.02 15:56:03] | INFO  | [Node2D.gd] [_ready()] >> 282 animal born

[2020.06.02 15:56:03] | INFO  | [Node2D.gd] [_ready()] >> 283 animal born

[2020.06.02 15:56:05] | INFO  | [Node2D.gd] [_ready()] >> 224 animal dead

[2020.06.02 15:56:05] | INFO  | [Node2D.gd] [_ready()] >> 284 animal born

[2020.06.02 15:56:05] | INFO  | [Node2D.gd] [_ready()] >> 225 animal dead

[2020.06.02 15:56:05] | INFO  | [Node2D.gd] [_ready()] >> 285 animal born

[2020.06.02 15:56:06] | INFO  | [Node2D.gd] [_ready()] >> 226 animal dead

[2020.06.02 15:56:06] | INFO  | [Node2D.gd] [_ready()] >> 286 animal born

[2020.06.02 15:56:07] | INFO  | [Node2D.gd] [_ready()] >> 227 animal dead

[2020.06.02 15:56:07] | INFO  | [Node2D.gd] [_ready()] >> 228 animal dead

[2020.06.02 15:56:07] | INFO  | [Node2D.gd] [_ready()] >> 287 animal born

[2020.06.02 15:56:07] | INFO  | [Node2D.gd] [_ready()] >> 288 animal born

[2020.06.02 15:56:09] | INFO  | [Node2D.gd] [_ready()] >> 230 animal dead

[2020.06.02 15:56:11] | INFO  | [Node2D.gd] [_ready()] >> 231 animal dead

[2020.06.02 15:56:11] | INFO  | [Node2D.gd] [_ready()] >> 289 animal born

[2020.06.02 15:56:11] | INFO  | [Node2D.gd] [_ready()] >> 290 animal born

[2020.06.02 15:56:12] | INFO  | [Node2D.gd] [_ready()] >> 291 animal born

[2020.06.02 15:56:12] | INFO  | [Node2D.gd] [_ready()] >> 292 animal born

[2020.06.02 15:56:12] | INFO  | [Node2D.gd] [_ready()] >> 293 animal born

[2020.06.02 15:56:12] | INFO  | [Node2D.gd] [_ready()] >> 294 animal born

[2020.06.02 15:56:13] | INFO  | [Node2D.gd] [_ready()] >> 295 animal born

[2020.06.02 15:56:14] | INFO  | [Node2D.gd] [_ready()] >> 296 animal born

[2020.06.02 15:56:14] | INFO  | [Node2D.gd] [_ready()] >> 297 animal born

[2020.06.02 15:56:15] | INFO  | [Node2D.gd] [_ready()] >> 235 animal dead

[2020.06.02 15:56:15] | INFO  | [Node2D.gd] [_ready()] >> 298 animal born

[2020.06.02 15:56:15] | INFO  | [Node2D.gd] [_ready()] >> 236 animal dead

[2020.06.02 15:56:16] | INFO  | [Node2D.gd] [_ready()] >> 299 animal born

[2020.06.02 15:56:18] | INFO  | [Node2D.gd] [_ready()] >> 239 animal dead

[2020.06.02 15:56:18] | INFO  | [Node2D.gd] [_ready()] >> 240 animal dead

[2020.06.02 15:56:18] | INFO  | [Node2D.gd] [_ready()] >> 300 animal born

[2020.06.02 15:56:19] | INFO  | [Node2D.gd] [_ready()] >> 301 animal born

[2020.06.02 15:56:19] | INFO  | [Node2D.gd] [_ready()] >> 302 animal born

[2020.06.02 15:56:19] | INFO  | [Node2D.gd] [_ready()] >> 243 animal dead

[2020.06.02 15:56:20] | INFO  | [Node2D.gd] [_ready()] >> 303 animal born

[2020.06.02 15:56:21] | INFO  | [Node2D.gd] [_ready()] >> 304 animal born

[2020.06.02 15:56:22] | INFO  | [Node2D.gd] [_ready()] >> 305 animal born

[2020.06.02 15:56:23] | INFO  | [Node2D.gd] [_ready()] >> 244 animal dead

[2020.06.02 15:56:23] | INFO  | [Node2D.gd] [_ready()] >> 245 animal dead

[2020.06.02 15:56:25] | INFO  | [Node2D.gd] [_ready()] >> 246 animal dead

[2020.06.02 15:56:25] | INFO  | [Node2D.gd] [_ready()] >> 306 animal born

[2020.06.02 15:56:26] | INFO  | [Node2D.gd] [_ready()] >> 307 animal born

[2020.06.02 15:56:26] | INFO  | [Node2D.gd] [_ready()] >> 308 animal born

[2020.06.02 15:56:26] | INFO  | [Node2D.gd] [_ready()] >> 309 animal born

[2020.06.02 15:56:26] | INFO  | [Node2D.gd] [_ready()] >> 310 animal born

[2020.06.02 15:56:27] | INFO  | [Node2D.gd] [_ready()] >> 247 animal dead

[2020.06.02 15:56:27] | INFO  | [Node2D.gd] [_ready()] >> 248 animal dead

[2020.06.02 15:56:27] | INFO  | [Node2D.gd] [_ready()] >> 311 animal born

[2020.06.02 15:56:28] | INFO  | [Node2D.gd] [_ready()] >> 312 animal born

[2020.06.02 15:56:28] | INFO  | [Node2D.gd] [_ready()] >> 251 animal dead

[2020.06.02 15:56:29] | INFO  | [Node2D.gd] [_ready()] >> 253 animal dead

[2020.06.02 15:56:30] | INFO  | [Node2D.gd] [_ready()] >> 313 animal born

[2020.06.02 15:56:30] | INFO  | [Node2D.gd] [_ready()] >> 254 animal dead

[2020.06.02 15:56:30] | INFO  | [Node2D.gd] [_ready()] >> 314 animal born

[2020.06.02 15:56:31] | INFO  | [Node2D.gd] [_ready()] >> 315 animal born

[2020.06.02 15:56:31] | INFO  | [Node2D.gd] [_ready()] >> 316 animal born

[2020.06.02 15:56:31] | INFO  | [Node2D.gd] [_ready()] >> 255 animal dead

[2020.06.02 15:56:32] | INFO  | [Node2D.gd] [_ready()] >> 317 animal born

[2020.06.02 15:56:33] | INFO  | [Node2D.gd] [_ready()] >> 256 animal dead

[2020.06.02 15:56:34] | INFO  | [Node2D.gd] [_ready()] >> 318 animal born

[2020.06.02 15:56:35] | INFO  | [Node2D.gd] [_ready()] >> 319 animal born

[2020.06.02 15:56:35] | INFO  | [Node2D.gd] [_ready()] >> 259 animal dead

[2020.06.02 15:56:35] | INFO  | [Node2D.gd] [_ready()] >> 320 animal born

[2020.06.02 15:56:36] | INFO  | [Node2D.gd] [_ready()] >> 321 animal born

[2020.06.02 15:56:36] | INFO  | [Node2D.gd] [_ready()] >> 322 animal born

[2020.06.02 15:56:37] | INFO  | [Node2D.gd] [_ready()] >> 323 animal born

[2020.06.02 15:56:37] | INFO  | [Node2D.gd] [_ready()] >> 261 animal dead

[2020.06.02 15:56:38] | INFO  | [Node2D.gd] [_ready()] >> 262 animal dead

[2020.06.02 15:56:38] | INFO  | [Node2D.gd] [_ready()] >> 264 animal dead

[2020.06.02 15:56:39] | INFO  | [Node2D.gd] [_ready()] >> 324 animal born

[2020.06.02 15:56:39] | INFO  | [Node2D.gd] [_ready()] >> 265 animal dead

[2020.06.02 15:56:40] | INFO  | [Node2D.gd] [_ready()] >> 325 animal born

[2020.06.02 15:56:40] | INFO  | [Node2D.gd] [_ready()] >> 326 animal born

[2020.06.02 15:56:40] | INFO  | [Node2D.gd] [_ready()] >> 327 animal born

[2020.06.02 15:56:40] | INFO  | [Node2D.gd] [_ready()] >> 266 animal dead

[2020.06.02 15:56:41] | INFO  | [Node2D.gd] [_ready()] >> 267 animal dead

[2020.06.02 15:56:41] | INFO  | [Node2D.gd] [_ready()] >> 328 animal born

[2020.06.02 15:56:41] | INFO  | [Node2D.gd] [_ready()] >> 329 animal born

[2020.06.02 15:56:42] | INFO  | [Node2D.gd] [_ready()] >> 330 animal born

[2020.06.02 15:56:42] | INFO  | [Node2D.gd] [_ready()] >> 268 animal dead

[2020.06.02 15:56:43] | INFO  | [Node2D.gd] [_ready()] >> 270 animal dead

[2020.06.02 15:56:43] | INFO  | [Node2D.gd] [_ready()] >> 331 animal born

[2020.06.02 15:56:44] | INFO  | [Node2D.gd] [_ready()] >> 332 animal born

[2020.06.02 15:56:45] | INFO  | [Node2D.gd] [_ready()] >> 271 animal dead

[2020.06.02 15:56:46] | INFO  | [Node2D.gd] [_ready()] >> 333 animal born

[2020.06.02 15:56:46] | INFO  | [Node2D.gd] [_ready()] >> 334 animal born

[2020.06.02 15:56:46] | INFO  | [Node2D.gd] [_ready()] >> 335 animal born

[2020.06.02 15:56:46] | INFO  | [Node2D.gd] [_ready()] >> 336 animal born

[2020.06.02 15:56:47] | INFO  | [Node2D.gd] [_ready()] >> 272 animal dead

[2020.06.02 15:56:47] | INFO  | [Node2D.gd] [_ready()] >> 337 animal born

[2020.06.02 15:56:47] | INFO  | [Node2D.gd] [_ready()] >> 273 animal dead

[2020.06.02 15:56:47] | INFO  | [Node2D.gd] [_ready()] >> 338 animal born

[2020.06.02 15:56:48] | INFO  | [Node2D.gd] [_ready()] >> 339 animal born

[2020.06.02 15:56:48] | INFO  | [Node2D.gd] [_ready()] >> 274 animal dead

[2020.06.02 15:56:49] | INFO  | [Node2D.gd] [_ready()] >> 275 animal dead

[2020.06.02 15:56:49] | INFO  | [Node2D.gd] [_ready()] >> 340 animal born

[2020.06.02 15:56:49] | INFO  | [Node2D.gd] [_ready()] >> 276 animal dead

[2020.06.02 15:56:49] | INFO  | [Node2D.gd] [_ready()] >> 341 animal born

[2020.06.02 15:56:49] | INFO  | [Node2D.gd] [_ready()] >> 318 animal dead

[2020.06.02 15:56:50] | INFO  | [Node2D.gd] [_ready()] >> 342 animal born

[2020.06.02 15:56:50] | INFO  | [Node2D.gd] [_ready()] >> 279 animal dead

[2020.06.02 15:56:50] | INFO  | [Node2D.gd] [_ready()] >> 343 animal born

[2020.06.02 15:56:50] | INFO  | [Node2D.gd] [_ready()] >> 344 animal born

[2020.06.02 15:56:50] | INFO  | [Node2D.gd] [_ready()] >> 345 animal born

[2020.06.02 15:56:51] | INFO  | [Node2D.gd] [_ready()] >> 346 animal born

[2020.06.02 15:56:51] | INFO  | [Node2D.gd] [_ready()] >> 281 animal dead

[2020.06.02 15:56:52] | INFO  | [Node2D.gd] [_ready()] >> 347 animal born

[2020.06.02 15:56:55] | INFO  | [Node2D.gd] [_ready()] >> 284 animal dead

[2020.06.02 15:56:55] | INFO  | [Node2D.gd] [_ready()] >> 285 animal dead

[2020.06.02 15:56:56] | INFO  | [Node2D.gd] [_ready()] >> 348 animal born

[2020.06.02 15:56:56] | INFO  | [Node2D.gd] [_ready()] >> 286 animal dead

[2020.06.02 15:56:57] | INFO  | [Node2D.gd] [_ready()] >> 349 animal born

[2020.06.02 15:56:57] | INFO  | [Node2D.gd] [_ready()] >> 287 animal dead

[2020.06.02 15:56:57] | INFO  | [Node2D.gd] [_ready()] >> 288 animal dead

[2020.06.02 15:56:58] | INFO  | [Node2D.gd] [_ready()] >> 350 animal born

[2020.06.02 15:56:59] | INFO  | [Node2D.gd] [_ready()] >> 351 animal born

[2020.06.02 15:57:00] | INFO  | [Node2D.gd] [_ready()] >> 352 animal born

[2020.06.02 15:57:01] | INFO  | [Node2D.gd] [_ready()] >> 289 animal dead

[2020.06.02 15:57:01] | INFO  | [Node2D.gd] [_ready()] >> 290 animal dead

[2020.06.02 15:57:02] | INFO  | [Node2D.gd] [_ready()] >> 291 animal dead

[2020.06.02 15:57:02] | INFO  | [Node2D.gd] [_ready()] >> 292 animal dead

[2020.06.02 15:57:02] | INFO  | [Node2D.gd] [_ready()] >> 353 animal born

[2020.06.02 15:57:02] | INFO  | [Node2D.gd] [_ready()] >> 354 animal born

[2020.06.02 15:57:02] | INFO  | [Node2D.gd] [_ready()] >> 294 animal dead

[2020.06.02 15:57:02] | INFO  | [Node2D.gd] [_ready()] >> 355 animal born

[2020.06.02 15:57:03] | INFO  | [Node2D.gd] [_ready()] >> 295 animal dead

[2020.06.02 15:57:03] | INFO  | [Node2D.gd] [_ready()] >> 356 animal born

[2020.06.02 15:57:03] | INFO  | [Node2D.gd] [_ready()] >> 357 animal born

[2020.06.02 15:57:04] | INFO  | [Node2D.gd] [_ready()] >> 297 animal dead

[2020.06.02 15:57:06] | INFO  | [Node2D.gd] [_ready()] >> 299 animal dead

[2020.06.02 15:57:07] | INFO  | [Node2D.gd] [_ready()] >> 358 animal born

[2020.06.02 15:57:07] | INFO  | [Node2D.gd] [_ready()] >> 359 animal born

[2020.06.02 15:57:07] | INFO  | [Node2D.gd] [_ready()] >> 360 animal born

[2020.06.02 15:57:07] | INFO  | [Node2D.gd] [_ready()] >> 361 animal born

[2020.06.02 15:57:08] | INFO  | [Node2D.gd] [_ready()] >> 362 animal born

[2020.06.02 15:57:08] | INFO  | [Node2D.gd] [_ready()] >> 363 animal born

[2020.06.02 15:57:08] | INFO  | [Node2D.gd] [_ready()] >> 300 animal dead

[2020.06.02 15:57:09] | INFO  | [Node2D.gd] [_ready()] >> 301 animal dead

[2020.06.02 15:57:09] | INFO  | [Node2D.gd] [_ready()] >> 302 animal dead

[2020.06.02 15:57:10] | INFO  | [Node2D.gd] [_ready()] >> 303 animal dead

[2020.06.02 15:57:11] | INFO  | [Node2D.gd] [_ready()] >> 364 animal born

[2020.06.02 15:57:11] | INFO  | [Node2D.gd] [_ready()] >> 365 animal born

[2020.06.02 15:57:12] | INFO  | [Node2D.gd] [_ready()] >> 348 animal dead

[2020.06.02 15:57:12] | INFO  | [Node2D.gd] [_ready()] >> 305 animal dead

[2020.06.02 15:57:14] | INFO  | [Node2D.gd] [_ready()] >> 366 animal born

[2020.06.02 15:57:14] | INFO  | [Node2D.gd] [_ready()] >> 367 animal born

[2020.06.02 15:57:14] | INFO  | [Node2D.gd] [_ready()] >> 368 animal born

[2020.06.02 15:57:14] | INFO  | [Node2D.gd] [_ready()] >> 369 animal born

[2020.06.02 15:57:16] | INFO  | [Node2D.gd] [_ready()] >> 308 animal dead

[2020.06.02 15:57:16] | INFO  | [Node2D.gd] [_ready()] >> 370 animal born

[2020.06.02 15:57:16] | INFO  | [Node2D.gd] [_ready()] >> 309 animal dead

[2020.06.02 15:57:16] | INFO  | [Node2D.gd] [_ready()] >> 310 animal dead

[2020.06.02 15:57:17] | INFO  | [Node2D.gd] [_ready()] >> 311 animal dead

[2020.06.02 15:57:18] | INFO  | [Node2D.gd] [_ready()] >> 312 animal dead

[2020.06.02 15:57:19] | INFO  | [Node2D.gd] [_ready()] >> 371 animal born

[2020.06.02 15:57:19] | INFO  | [Node2D.gd] [_ready()] >> 372 animal born

[2020.06.02 15:57:20] | INFO  | [Node2D.gd] [_ready()] >> 41 animal dead

[2020.06.02 15:57:20] | INFO  | [Node2D.gd] [_ready()] >> 42 animal dead

[2020.06.02 15:57:20] | INFO  | [Node2D.gd] [_ready()] >> 43 animal dead

[2020.06.02 15:57:20] | INFO  | [Node2D.gd] [_ready()] >> 44 animal dead

[2020.06.02 15:57:20] | INFO  | [Node2D.gd] [_ready()] >> 313 animal dead

[2020.06.02 15:57:20] | INFO  | [Node2D.gd] [_ready()] >> 314 animal dead

[2020.06.02 15:57:20] | INFO  | [Node2D.gd] [_ready()] >> 373 animal born
